flight_id,date,origin,dest,distance_nm,aircraft_type,takeoff_weight_klbs,headwind_kt,month,day_of_week,actual_trip_fuel_kg,retrofitted
W2002054,2025-01-09,JFK,LAX,2145,B738,124.2,23.1,1,3,18973.0,False
W2000424,2025-01-09,SFO,SEA,680,A320,119.2,6.6,1,3,5808.0,False
W2000888,2025-01-09,JFK,LHR,3020,B789,323.6,35.0,1,3,47573.0,False
W2001977,2025-01-09,ATL,MIA,595,A321,123.0,-2.8,1,3,5116.0,False
W2002056,2025-01-09,LAX,SFO,300,B737,113.5,8.6,1,3,2593.0,False
W2000960,2025-01-09,DFW,DEN,560,B737,116.2,-19.9,1,3,4336.0,False
W2002285,2025-01-09,JFK,LAX,2145,A321,137.7,14.5,1,3,19468.0,False
W2002936,2025-01-09,SEA,DEN,890,B789,332.8,16.7,1,3,14035.0,False
W2002118,2025-01-09,ORD,DFW,720,B737,127.2,8.1,1,3,6273.0,False
W2000726,2025-01-09,ATL,MIA,595,A321,138.9,24.3,1,3,5573.0,False
W2000118,2025-01-10,SFO,SEA,680,B738,138.0,4.1,1,4,5705.0,False
W2000475,2025-01-10,SEA,DEN,890,B789,330.8,20.8,1,4,14039.0,False
W2000397,2025-01-10,BOS,ORD,720,A321,124.0,28.0,1,4,6925.0,False
W2002432,2025-01-10,SEA,DEN,890,A321,126.9,19.3,1,4,7683.0,False
W2002662,2025-01-10,LAX,SFO,300,B738,122.0,5.9,1,4,2675.0,False
W2001662,2025-01-10,SFO,SEA,680,B738,127.1,-8.0,1,4,5674.0,False
W2001929,2025-01-10,LAX,SFO,300,B737,124.4,41.1,1,4,2740.0,False
W2001097,2025-01-10,LAX,SFO,300,B789,325.3,9.7,1,4,4738.0,False
W2000694,2025-01-10,ORD,DFW,720,A320,126.9,26.3,1,4,6671.0,False
W2000367,2025-01-10,SEA,DEN,890,A320,129.6,-17.0,1,4,6936.0,False
W2000096,2025-01-10,SEA,DEN,890,A320,122.2,39.9,1,4,8677.0,False
W2001873,2025-01-10,JFK,LHR,3020,B738,136.7,34.5,1,4,27905.0,False
W2002874,2025-01-10,SFO,SEA,680,B737,118.2,20.2,1,4,5839.0,False
W2001119,2025-01-10,LAX,SFO,300,A321,134.4,29.9,1,4,3162.0,False
W2000421,2025-01-10,JFK,MIA,1090,B737,118.9,-8.2,1,4,8379.0,False
W2001457,2025-01-10,JFK,MIA,1090,B789,332.1,-8.5,1,4,16564.0,False
W2000967,2025-01-10,JFK,LHR,3020,B789,323.5,21.7,1,4,46143.0,False
W2000963,2025-01-10,SFO,SEA,680,A320,129.3,1.8,1,4,5349.0,False
W2001613,2025-01-10,SEA,DEN,890,A320,118.4,16.2,1,4,7463.0,False
W2002312,2025-01-10,SFO,SEA,680,A321,126.4,-4.1,1,4,6013.0,False
W2001538,2025-01-10,SEA,DEN,890,B737,124.0,34.1,1,4,7810.0,False
W2001647,2025-01-10,SFO,SEA,680,B738,128.9,19.9,1,4,6156.0,False
W2000617,2025-01-10,BOS,ORD,720,B738,140.8,14.9,1,4,6251.0,False
W2002760,2025-01-10,SFO,SEA,680,B738,122.7,8.0,1,4,6340.0,False
W2001957,2025-01-10,SFO,SEA,680,B789,332.6,-33.5,1,4,10423.0,False
W2000687,2025-01-10,ATL,MIA,595,B789,302.2,25.5,1,4,9555.0,False
W2002316,2025-01-10,JFK,MIA,1090,B738,121.5,-4.9,1,4,10142.0,False
W2000193,2025-01-10,JFK,LHR,3020,A320,119.8,24.2,1,4,22882.0,False
W2002928,2025-01-10,DFW,DEN,560,B789,310.2,-1.2,1,4,8703.0,False
W2002593,2025-01-11,SFO,SEA,680,B738,118.1,-10.2,1,5,5989.0,False
W2001303,2025-01-11,ORD,DFW,720,B737,125.1,19.2,1,5,6574.0,False
W2002627,2025-01-11,JFK,LHR,3020,B789,310.7,30.3,1,5,47126.0,False
W2001270,2025-01-11,SFO,SEA,680,B789,318.0,5.8,1,5,10225.0,False
W2002661,2025-01-11,LAX,SFO,300,B738,118.7,5.7,1,5,2527.0,False
W2000384,2025-01-11,DFW,DEN,560,B737,131.6,20.9,1,5,5019.0,False
W2002338,2025-01-11,SFO,SEA,680,A321,137.3,10.4,1,5,6037.0,False
W2001779,2025-01-11,LAX,SFO,300,B737,113.3,-8.8,1,5,2377.0,False
W2002220,2025-01-11,SEA,DEN,890,A320,131.1,23.4,1,5,7732.0,False
W2001360,2025-01-11,JFK,MIA,1090,B738,126.6,13.5,1,5,9237.0,False
W2000081,2025-01-11,LAX,SFO,300,A321,126.1,-14.3,1,5,2414.0,False
W2001126,2025-01-11,DFW,DEN,560,B789,308.9,-14.2,1,5,8171.0,False
W2000697,2025-01-11,JFK,LHR,3020,B737,115.4,13.1,1,5,25692.0,False
W2000700,2025-01-11,JFK,MIA,1090,B737,117.0,6.8,1,5,9346.0,False
W2002063,2025-01-11,JFK,LHR,3020,A320,122.1,47.7,1,5,26961.0,False
W2000988,2025-01-11,JFK,LHR,3020,A321,125.2,0.4,1,5,26155.0,False
W2000655,2025-01-11,SFO,SEA,680,B738,138.7,30.6,1,5,6331.0,False
W2002352,2025-01-11,DFW,DEN,560,A321,125.2,0.9,1,5,5184.0,False
W2001127,2025-01-11,ORD,DFW,720,B738,123.9,6.8,1,5,6532.0,False
W2002075,2025-01-11,JFK,LHR,3020,A321,135.3,18.0,1,5,28061.0,False
W2002701,2025-01-11,BOS,ORD,720,A320,128.4,17.6,1,5,6660.0,False
W2001644,2025-01-11,BOS,ORD,720,B737,123.5,47.9,1,5,6835.0,False
W2002836,2025-01-11,SFO,SEA,680,B738,135.5,11.2,1,5,6440.0,False
W2001500,2025-01-11,ORD,DFW,720,A320,122.6,25.1,1,5,5983.0,False
W2000336,2025-01-11,ORD,DFW,720,B738,124.1,-5.5,1,5,6018.0,False
W2001078,2025-01-11,SEA,DEN,890,A321,138.8,-22.2,1,5,7411.0,False
W2001550,2025-01-11,SEA,DEN,890,A320,121.5,-7.7,1,5,6430.0,False
W2001864,2025-01-11,LAX,SFO,300,B789,313.5,36.2,1,5,4950.0,False
W2000167,2025-01-11,JFK,LAX,2145,B738,138.2,49.0,1,5,21147.0,False
W2000785,2025-01-11,ATL,MIA,595,A321,132.8,19.8,1,5,5961.0,False
W2001398,2025-01-11,SEA,DEN,890,B789,312.7,-11.6,1,5,13997.0,False
W2000351,2025-01-11,JFK,LHR,3020,A321,135.1,17.8,1,5,26656.0,False
W2001675,2025-01-11,BOS,ORD,720,A320,125.8,-24.7,1,5,5610.0,False
W2001121,2025-01-11,JFK,LHR,3020,B737,113.4,32.5,1,5,25104.0,False
W2000707,2025-01-11,JFK,LAX,2145,B789,306.0,-0.8,1,5,30335.0,False
W2000227,2025-01-11,JFK,MIA,1090,A320,124.0,-10.8,1,5,8449.0,False
W2002801,2025-01-12,ATL,MIA,595,A320,125.9,-13.2,1,6,4865.0,False
W2001745,2025-01-12,JFK,LHR,3020,A320,131.1,27.7,1,6,26610.0,False
W2002789,2025-01-12,JFK,MIA,1090,B737,124.4,11.5,1,6,8900.0,False
W2000889,2025-01-12,JFK,MIA,1090,B738,119.9,-0.9,1,6,9071.0,False
W2002125,2025-01-12,DFW,DEN,560,B737,131.9,1.4,1,6,4723.0,False
W2001631,2025-01-12,JFK,LAX,2145,A320,128.7,-13.2,1,6,17454.0,False
W2001609,2025-01-12,LAX,SFO,300,B738,121.3,3.8,1,6,2514.0,False
W2000639,2025-01-12,DFW,DEN,560,A321,134.7,36.1,1,6,5408.0,False
W2001716,2025-01-12,JFK,LHR,3020,A321,142.1,22.9,1,6,28441.0,False
W2000572,2025-01-12,SFO,SEA,680,A320,121.6,33.4,1,6,6346.0,False
W2000565,2025-01-12,JFK,LHR,3020,A320,123.9,29.7,1,6,25377.0,False
W2002657,2025-01-12,BOS,ORD,720,B738,138.6,-4.1,1,6,5598.0,False
W2001160,2025-01-12,BOS,ORD,720,B789,314.3,-25.2,1,6,10098.0,False
W2002091,2025-01-12,ATL,MIA,595,A321,142.3,13.4,1,6,5945.0,False
W2002860,2025-01-12,BOS,ORD,720,A320,116.8,21.0,1,6,6199.0,False
W2000950,2025-01-12,ORD,DFW,720,B789,319.4,17.5,1,6,11800.0,False
W2000765,2025-01-12,ATL,MIA,595,A321,131.7,30.9,1,6,5584.0,False
W2000879,2025-01-12,LAX,SFO,300,A321,129.0,24.2,1,6,2777.0,False
W2002979,2025-01-12,BOS,ORD,720,B789,301.6,33.9,1,6,10768.0,False
W2002176,2025-01-12,ATL,MIA,595,A320,126.8,11.9,1,6,5034.0,False
W2000189,2025-01-12,JFK,LAX,2145,B737,131.8,-18.4,1,6,16803.0,False
W2000053,2025-01-12,LAX,SFO,300,A320,128.9,0.3,1,6,2535.0,False
W2002274,2025-01-12,SEA,DEN,890,A321,136.5,-28.9,1,6,7162.0,False
W2002303,2025-01-13,LAX,SFO,300,A320,119.6,11.6,1,0,2725.0,False
W2000106,2025-01-13,ORD,DFW,720,B737,115.6,8.7,1,0,5833.0,False
W2001484,2025-01-13,ORD,DFW,720,B789,331.1,-8.9,1,0,10776.0,False
W2002722,2025-01-13,SFO,SEA,680,B737,117.1,26.9,1,0,6795.0,False
W2001034,2025-01-13,SEA,DEN,890,B738,136.4,14.2,1,0,6813.0,False
W2000601,2025-01-13,JFK,LHR,3020,A320,132.0,22.3,1,0,24609.0,False
W2000127,2025-01-13,JFK,MIA,1090,B789,329.5,9.7,1,0,16409.0,False
W2002206,2025-01-13,DFW,DEN,560,B737,130.3,10.2,1,0,4809.0,False
W2001159,2025-01-13,SEA,DEN,890,A320,120.0,9.3,1,0,7468.0,False
W2001733,2025-01-13,JFK,LAX,2145,B737,123.4,-15.2,1,0,16643.0,False
W2001829,2025-01-13,SFO,SEA,680,B789,343.5,21.4,1,0,10714.0,False
W2002663,2025-01-13,BOS,ORD,720,B737,131.8,-8.0,1,0,6317.0,False
W2000112,2025-01-13,LAX,SFO,300,B738,139.4,34.9,1,0,2722.0,False
W2001774,2025-01-13,BOS,ORD,720,A320,128.8,33.0,1,0,6399.0,False
W2000489,2025-01-13,SFO,SEA,680,A321,138.8,5.3,1,0,5941.0,False
W2000017,2025-01-13,BOS,ORD,720,A321,122.9,-6.0,1,0,6306.0,False
W2002552,2025-01-13,LAX,SFO,300,B737,125.4,21.2,1,0,2485.0,False
W2000749,2025-01-13,ATL,MIA,595,B738,132.5,15.1,1,0,5428.0,False
W2002852,2025-01-13,JFK,MIA,1090,B737,116.6,0.2,1,0,8901.0,False
W2001701,2025-01-13,DFW,DEN,560,A320,128.6,-4.7,1,0,4888.0,False
W2001125,2025-01-13,JFK,MIA,1090,A321,137.1,15.3,1,0,10569.0,False
W2002878,2025-01-13,JFK,MIA,1090,B789,304.1,19.8,1,0,17944.0,False
W2001645,2025-01-13,ORD,DFW,720,B738,128.9,2.3,1,0,6210.0,False
W2000349,2025-01-13,BOS,ORD,720,A320,127.4,-25.8,1,0,4725.0,False
W2002994,2025-01-13,SFO,SEA,680,B737,123.2,1.8,1,0,5541.0,False
W2000102,2025-01-13,ORD,DFW,720,B789,319.3,22.9,1,0,11366.0,False
W2001444,2025-01-13,SEA,DEN,890,A320,128.4,28.2,1,0,8158.0,False
W2002361,2025-01-13,JFK,LAX,2145,B737,125.1,-14.7,1,0,18894.0,False
W2001610,2025-01-13,SEA,DEN,890,A321,144.3,-8.2,1,0,7759.0,False
W2002905,2025-01-13,DFW,DEN,560,A320,132.5,-27.2,1,0,4073.0,False
W2001517,2025-01-13,ORD,DFW,720,A320,122.6,12.7,1,0,6552.0,False
W2001206,2025-01-13,JFK,LAX,2145,A320,129.6,3.1,1,0,18239.0,False
W2002715,2025-01-13,SEA,DEN,890,B789,307.8,-8.3,1,0,12354.0,False
W2000632,2025-01-13,BOS,ORD,720,A320,131.5,15.4,1,0,6174.0,False
W2001308,2025-01-14,ORD,DFW,720,A320,122.9,1.9,1,1,5791.0,False
W2000175,2025-01-14,LAX,SFO,300,B789,311.2,12.4,1,1,4489.0,False
W2000265,2025-01-14,JFK,MIA,1090,B789,331.5,-1.0,1,1,16732.0,False
W2002105,2025-01-14,ORD,DFW,720,B737,114.3,15.0,1,1,6606.0,False
W2001175,2025-01-14,ORD,DFW,720,A320,113.9,17.9,1,1,6381.0,False
W2002029,2025-01-14,JFK,LAX,2145,B789,303.0,20.3,1,1,32881.0,False
W2001140,2025-01-14,BOS,ORD,720,A321,131.8,29.2,1,1,7139.0,False
W2001813,2025-01-14,JFK,MIA,1090,B789,318.7,-13.3,1,1,16831.0,False
W2000753,2025-01-14,SFO,SEA,680,A321,144.2,-15.1,1,1,5785.0,False
W2002148,2025-01-14,ORD,DFW,720,A321,122.6,1.3,1,1,6592.0,False
W2002647,2025-01-14,LAX,SFO,300,B738,124.8,16.5,1,1,2585.0,False
W2000042,2025-01-14,ATL,MIA,595,A320,119.8,21.2,1,1,5341.0,False
W2002284,2025-01-14,JFK,LAX,2145,A320,125.8,2.1,1,1,18298.0,False
W2001053,2025-01-14,LAX,SFO,300,A320,119.2,4.4,1,1,2496.0,False
W2000247,2025-01-14,SEA,DEN,890,B738,133.3,32.1,1,1,8148.0,False
W2000296,2025-01-14,DFW,DEN,560,A320,128.3,9.5,1,1,5053.0,False
W2000742,2025-01-14,SFO,SEA,680,B737,125.9,31.5,1,1,6173.0,False
W2001963,2025-01-14,DFW,DEN,560,B737,132.7,-3.0,1,1,4823.0,False
W2000990,2025-01-14,SEA,DEN,890,B737,131.2,40.6,1,1,8279.0,False
W2000203,2025-01-14,JFK,LHR,3020,A321,138.0,36.5,1,1,28215.0,False
W2000811,2025-01-14,JFK,LAX,2145,B738,137.2,2.8,1,1,18901.0,False
W2002873,2025-01-14,SFO,SEA,680,A320,132.3,-1.8,1,1,5458.0,False
W2002872,2025-01-14,ORD,DFW,720,B737,124.8,-21.5,1,1,6022.0,False
W2001599,2025-01-14,BOS,ORD,720,A320,116.4,10.3,1,1,6065.0,False
W2001868,2025-01-14,ORD,DFW,720,B789,332.0,25.2,1,1,11320.0,False
W2001718,2025-01-14,BOS,ORD,720,B738,130.4,-1.6,1,1,6581.0,False
W2002116,2025-01-14,JFK,LAX,2145,A321,133.2,13.7,1,1,19532.0,False
W2000431,2025-01-14,SFO,SEA,680,B737,132.0,28.5,1,1,6085.0,False
W2002794,2025-01-14,ORD,DFW,720,B789,339.0,-18.2,1,1,10806.0,False
W2000437,2025-01-14,ATL,MIA,595,A321,123.0,24.5,1,1,5441.0,False
W2000826,2025-01-14,ATL,MIA,595,B738,130.0,-1.6,1,1,5035.0,False
W2001865,2025-01-14,JFK,LAX,2145,B738,134.6,-0.5,1,1,18393.0,False
W2002808,2025-01-14,JFK,MIA,1090,A321,132.3,3.0,1,1,10318.0,False
W2001032,2025-01-14,LAX,SFO,300,A321,140.7,-8.4,1,1,2619.0,False
W2001496,2025-01-14,SEA,DEN,890,B737,117.4,39.1,1,1,7850.0,False
W2002870,2025-01-14,SEA,DEN,890,A320,119.5,-17.2,1,1,7541.0,False
W2001027,2025-01-14,JFK,LHR,3020,B738,122.5,18.6,1,1,26876.0,False
W2002389,2025-01-14,ATL,MIA,595,B737,120.7,-0.5,1,1,5189.0,False
W2000348,2025-01-15,SEA,DEN,890,B789,330.9,-1.4,1,2,12757.0,False
W2000738,2025-01-15,JFK,LHR,3020,B737,124.3,7.9,1,2,25857.0,False
W2000341,2025-01-15,ATL,MIA,595,B737,131.8,4.0,1,2,5271.0,False
W2001912,2025-01-15,JFK,LHR,3020,B737,115.7,36.4,1,2,27125.0,False
W2001488,2025-01-15,JFK,MIA,1090,B738,122.0,5.4,1,2,9384.0,False
W2001204,2025-01-15,ATL,MIA,595,A321,144.7,10.0,1,2,5144.0,False
W2000516,2025-01-15,BOS,ORD,720,B789,316.6,-16.4,1,2,10944.0,False
W2002375,2025-01-15,SFO,SEA,680,B789,340.1,-2.6,1,2,10023.0,False
W2000556,2025-01-15,ORD,DFW,720,B738,118.8,26.6,1,2,6354.0,False
W2000961,2025-01-15,JFK,LAX,2145,B738,129.9,12.8,1,2,19131.0,False
W2001210,2025-01-15,ATL,MIA,595,B789,337.8,4.0,1,2,9044.0,False
W2002599,2025-01-15,LAX,SFO,300,B737,116.1,4.6,1,2,2584.0,False
W2001522,2025-01-15,ATL,MIA,595,B789,321.4,5.9,1,2,8687.0,False
W2000636,2025-01-15,ATL,MIA,595,B789,322.0,4.6,1,2,8438.0,False
W2002595,2025-01-15,BOS,ORD,720,A321,132.8,16.9,1,2,6239.0,False
W2002286,2025-01-15,DFW,DEN,560,B738,124.3,9.2,1,2,4947.0,False
W2002987,2025-01-15,LAX,SFO,300,B789,317.2,-12.5,1,2,4531.0,False
W2001530,2025-01-15,SEA,DEN,890,B737,124.5,15.5,1,2,7571.0,False
W2001317,2025-01-15,ATL,MIA,595,B737,127.3,-27.4,1,2,4479.0,False
W2002332,2025-01-15,ATL,MIA,595,B738,133.1,-6.1,1,2,5081.0,False
W2001525,2025-01-15,ATL,MIA,595,A320,114.8,-13.2,1,2,5072.0,False
W2001425,2025-01-15,JFK,LAX,2145,B737,119.9,23.1,1,2,19198.0,False
W2001632,2025-01-15,LAX,SFO,300,B738,126.2,2.8,1,2,2542.0,False
W2002749,2025-01-15,DFW,DEN,560,B789,307.1,13.5,1,2,9287.0,False
W2002777,2025-01-15,ATL,MIA,595,A320,120.1,9.3,1,2,4979.0,False
W2000686,2025-01-15,ORD,DFW,720,A321,125.0,-18.8,1,2,6460.0,False
W2000479,2025-01-15,SFO,SEA,680,A320,132.9,8.5,1,2,6076.0,False
W2002377,2025-01-15,ORD,DFW,720,B789,329.1,4.2,1,2,11078.0,False
W2002976,2025-01-15,LAX,SFO,300,B789,302.5,-11.9,1,2,4638.0,False
W2001006,2025-01-16,DFW,DEN,560,B738,118.8,1.8,1,3,4762.0,False
W2002092,2025-01-16,ATL,MIA,595,A321,135.9,-20.4,1,3,5157.0,False
W2002242,2025-01-16,SFO,SEA,680,B737,132.5,14.2,1,3,6293.0,False
W2000211,2025-01-16,ATL,MIA,595,B738,134.6,11.2,1,3,5150.0,False
W2000652,2025-01-16,ORD,DFW,720,A321,138.5,15.7,1,3,6349.0,False
W2000153,2025-01-16,SFO,SEA,680,B789,311.6,19.2,1,3,11032.0,False
W2001994,2025-01-16,JFK,LHR,3020,A320,125.5,58.4,1,3,27467.0,False
W2001563,2025-01-16,DFW,DEN,560,B789,326.8,33.6,1,3,8093.0,False
W2002948,2025-01-16,BOS,ORD,720,A320,127.6,14.9,1,3,6633.0,False
W2000052,2025-01-16,SEA,DEN,890,B738,130.5,17.7,1,3,8009.0,False
W2000230,2025-01-16,BOS,ORD,720,B738,121.0,-5.2,1,3,6256.0,False
W2001163,2025-01-16,SEA,DEN,890,A320,126.8,25.3,1,3,7746.0,False
W2002804,2025-01-16,JFK,LHR,3020,B737,120.6,39.5,1,3,27753.0,False
W2001625,2025-01-16,BOS,ORD,720,A320,117.1,-1.8,1,3,5828.0,False
W2001507,2025-01-16,LAX,SFO,300,B737,114.5,16.0,1,3,2576.0,False
W2000736,2025-01-16,SFO,SEA,680,A320,121.1,9.0,1,3,5968.0,False
W2000608,2025-01-16,SFO,SEA,680,A320,125.1,-13.7,1,3,5329.0,False
W2000174,2025-01-16,ATL,MIA,595,A321,136.9,-4.8,1,3,5229.0,False
W2002282,2025-01-16,JFK,LAX,2145,B789,319.4,18.3,1,3,32476.0,False
W2000497,2025-01-16,ORD,DFW,720,B737,125.6,-12.4,1,3,6113.0,False
W2001906,2025-01-16,ATL,MIA,595,B738,119.3,25.0,1,3,5329.0,False
W2002103,2025-01-16,ORD,DFW,720,B789,307.7,17.4,1,3,10943.0,False
W2002630,2025-01-16,DFW,DEN,560,A321,136.3,26.5,1,3,5390.0,False
W2000803,2025-01-16,LAX,SFO,300,B737,126.9,-0.6,1,3,2496.0,False
W2000448,2025-01-16,ATL,MIA,595,B737,114.6,16.7,1,3,5208.0,False
W2001862,2025-01-16,SEA,DEN,890,A321,143.2,-8.0,1,3,7496.0,False
W2002036,2025-01-16,JFK,LHR,3020,B738,120.4,23.1,1,3,25111.0,False
W2002107,2025-01-16,DFW,DEN,560,A321,137.6,33.3,1,3,5363.0,False
W2000744,2025-01-16,JFK,LAX,2145,A321,124.9,21.6,1,3,20848.0,False
W2000085,2025-01-17,ATL,MIA,595,B738,138.0,2.9,1,4,5258.0,False
W2000116,2025-01-17,JFK,MIA,1090,B789,307.9,18.0,1,4,16302.0,False
W2001450,2025-01-17,ATL,MIA,595,B789,343.9,14.1,1,4,9244.0,False
W2000278,2025-01-17,ORD,DFW,720,A320,131.4,18.2,1,4,6339.0,False
W2001989,2025-01-17,SEA,DEN,890,A320,131.9,16.2,1,4,7572.0,False
W2002160,2025-01-17,BOS,ORD,720,B737,119.7,30.5,1,4,6381.0,False
W2001991,2025-01-17,ORD,DFW,720,B789,309.3,51.4,1,4,12127.0,False
W2000072,2025-01-17,JFK,MIA,1090,A321,135.1,-15.5,1,4,9423.0,False
W2002603,2025-01-17,JFK,MIA,1090,B737,113.6,-20.9,1,4,8081.0,False
W2002967,2025-01-17,SEA,DEN,890,A320,125.4,5.2,1,4,7230.0,False
W2002412,2025-01-17,SFO,SEA,680,A321,137.9,10.1,1,4,6364.0,False
W2001318,2025-01-17,LAX,SFO,300,B738,127.9,9.7,1,4,2657.0,False
W2002636,2025-01-17,ORD,DFW,720,A320,117.8,-1.2,1,4,5894.0,False
W2001972,2025-01-17,ATL,MIA,595,B738,139.6,-20.6,1,4,4738.0,False
W2001387,2025-01-17,JFK,MIA,1090,B738,138.3,34.6,1,4,10658.0,False
W2000505,2025-01-17,ORD,DFW,720,B737,114.7,2.6,1,4,5838.0,False
W2001083,2025-01-17,BOS,ORD,720,A321,141.2,-5.5,1,4,6825.0,False
W2001381,2025-01-17,JFK,MIA,1090,B737,115.0,37.6,1,4,10342.0,False
W2000966,2025-01-17,ATL,MIA,595,B789,337.1,-26.3,1,4,8693.0,False
W2001822,2025-01-17,SFO,SEA,680,B789,310.3,-40.8,1,4,9249.0,False
W2002643,2025-01-17,SEA,DEN,890,B738,139.1,11.0,1,4,7655.0,False
W2001202,2025-01-17,DFW,DEN,560,A320,119.4,2.6,1,4,4829.0,False
W2002059,2025-01-17,ORD,DFW,720,B737,130.3,10.8,1,4,5955.0,False
W2002479,2025-01-17,BOS,ORD,720,B737,115.9,-11.9,1,4,5529.0,False
W2002408,2025-01-18,SFO,SEA,680,B737,118.2,14.8,1,5,6112.0,False
W2002189,2025-01-18,DFW,DEN,560,A321,138.2,-16.2,1,5,4678.0,False
W2000806,2025-01-18,DFW,DEN,560,B737,114.4,11.9,1,5,4713.0,False
W2001945,2025-01-18,SFO,SEA,680,B738,120.4,4.3,1,5,5552.0,False
W2002395,2025-01-18,JFK,LAX,2145,A321,125.0,5.9,1,5,18913.0,False
W2000089,2025-01-18,DFW,DEN,560,B738,118.5,-5.8,1,5,4688.0,False
W2000073,2025-01-18,ATL,MIA,595,B737,121.0,34.4,1,5,5645.0,False
W2000713,2025-01-18,BOS,ORD,720,A321,125.0,19.2,1,5,6110.0,False
W2002110,2025-01-18,LAX,SFO,300,B789,318.9,-7.0,1,5,4541.0,False
W2002380,2025-01-18,ORD,DFW,720,A321,124.8,14.7,1,5,6486.0,False
W2001703,2025-01-18,SFO,SEA,680,A321,127.7,24.4,1,5,6484.0,False
W2001574,2025-01-18,JFK,LAX,2145,A321,130.2,18.2,1,5,19351.0,False
W2001366,2025-01-18,ORD,DFW,720,A320,115.1,-1.1,1,5,5908.0,False
W2000979,2025-01-18,SEA,DEN,890,B789,341.4,4.4,1,5,13758.0,False
W2000266,2025-01-18,JFK,LHR,3020,B738,118.6,31.3,1,5,28406.0,False
W2000146,2025-01-18,LAX,SFO,300,B789,331.2,16.0,1,5,4332.0,False
W2002582,2025-01-18,SEA,DEN,890,B737,125.0,-1.1,1,5,6870.0,False
W2001071,2025-01-18,BOS,ORD,720,B789,325.8,19.1,1,5,11406.0,False
W2002068,2025-01-18,JFK,LAX,2145,B789,333.5,5.8,1,5,32447.0,False
W2001005,2025-01-18,DFW,DEN,560,A321,143.3,-2.4,1,5,5096.0,False
W2001240,2025-01-18,SFO,SEA,680,B738,121.9,10.8,1,5,5892.0,False
W2001816,2025-01-18,SFO,SEA,680,B789,322.2,-3.6,1,5,10504.0,False
W2001243,2025-01-18,BOS,ORD,720,A320,120.8,-5.8,1,5,5907.0,False
W2000113,2025-01-18,JFK,LHR,3020,B738,131.7,38.0,1,5,29295.0,False
W2000237,2025-01-18,BOS,ORD,720,B789,305.0,5.3,1,5,10848.0,False
W2001748,2025-01-19,SEA,DEN,890,B738,128.8,5.9,1,6,7937.0,False
W2001056,2025-01-19,ORD,DFW,720,B789,342.7,29.2,1,6,11618.0,False
W2002240,2025-01-19,DFW,DEN,560,B789,337.7,-0.6,1,6,8260.0,False
W2001045,2025-01-19,LAX,SFO,300,B737,117.8,-15.2,1,6,2415.0,False
W2002008,2025-01-19,SFO,SEA,680,B738,121.9,-8.6,1,6,5535.0,False
W2002474,2025-01-19,JFK,MIA,1090,A320,123.9,13.2,1,6,8639.0,False
W2002131,2025-01-19,ORD,DFW,720,B789,309.9,-1.2,1,6,10768.0,False
W2001000,2025-01-19,SFO,SEA,680,B738,118.3,12.2,1,6,5813.0,False
W2002272,2025-01-19,JFK,LAX,2145,B737,114.9,9.7,1,6,18584.0,False
W2002775,2025-01-19,JFK,MIA,1090,B737,124.3,37.7,1,6,10740.0,False
W2000962,2025-01-19,SEA,DEN,890,A321,132.8,9.7,1,6,8682.0,False
W2000844,2025-01-19,DFW,DEN,560,B737,131.8,37.4,1,6,5571.0,False
W2002826,2025-01-19,ORD,DFW,720,B737,120.5,16.2,1,6,6112.0,False
W2002541,2025-01-19,DFW,DEN,560,B738,119.1,-3.6,1,6,4870.0,False
W2001582,2025-01-19,DFW,DEN,560,A321,129.4,-7.2,1,6,4812.0,False
W2001988,2025-01-19,JFK,MIA,1090,A321,127.3,-1.4,1,6,9759.0,False
W2002042,2025-01-19,LAX,SFO,300,B738,126.7,7.9,1,6,2562.0,False
W2002669,2025-01-19,ORD,DFW,720,B737,132.1,8.6,1,6,6123.0,False
W2000480,2025-01-19,JFK,LAX,2145,B738,119.3,7.4,1,6,18625.0,False
W2000139,2025-01-19,SEA,DEN,890,B789,317.4,34.2,1,6,13773.0,False
W2001760,2025-01-19,SEA,DEN,890,B789,326.7,-47.0,1,6,13544.0,False
W2002542,2025-01-19,DFW,DEN,560,A321,139.9,0.5,1,6,4785.0,False
W2001934,2025-01-19,JFK,LAX,2145,B738,120.6,-22.1,1,6,17284.0,False
W2001918,2025-01-19,BOS,ORD,720,B789,317.8,29.7,1,6,11024.0,False
W2000872,2025-01-19,JFK,LAX,2145,B737,112.7,-6.4,1,6,17667.0,False
W2000858,2025-01-19,ATL,MIA,595,B789,323.3,24.2,1,6,9045.0,False
W2000647,2025-01-20,JFK,MIA,1090,B737,115.2,-2.5,1,0,9217.0,False
W2000501,2025-01-20,ATL,MIA,595,B738,135.6,1.8,1,0,5186.0,False
W2002632,2025-01-20,JFK,LHR,3020,B738,139.7,34.5,1,0,27032.0,False
W2000046,2025-01-20,LAX,SFO,300,B738,119.2,3.3,1,0,2631.0,False
W2000820,2025-01-20,ORD,DFW,720,B738,118.9,-13.5,1,0,5999.0,False
W2001015,2025-01-20,ATL,MIA,595,A320,114.1,9.1,1,0,4832.0,False
W2001528,2025-01-20,ORD,DFW,720,B737,129.4,20.1,1,0,6651.0,False
W2001633,2025-01-20,SFO,SEA,680,B789,311.7,24.5,1,0,10374.0,False
W2002027,2025-01-20,JFK,LAX,2145,B738,126.1,-17.8,1,0,17203.0,False
